escenario,realizacion,bloque,tiempo_h,zona,suministro,inventario_inicio,reposicion_recibida,demanda,consumo_satisfecho,inventario_fin,superavit,deficit
base_pre_intercambio,0,6,36,Z3,alimentos,5760.590026732379,0.0,605.3656301126313,605.3656301126313,5155.2243966197475,5155.2243966197475,0.0
base_pre_intercambio,0,6,36,Z3,medicamentos,33.631624246234466,0.0,25.063094202137407,25.063094202137407,8.56853004409706,8.56853004409706,0.0
base_pre_intercambio,0,6,36,Z4,agua,253794.31135388865,120000.0,7650.351363742952,7650.351363742952,366143.9599901457,366143.9599901457,0.0
base_pre_intercambio,0,6,36,Z4,alimentos,46602.97149348747,22000.0,3200.4788136131333,3200.4788136131333,65402.49267987435,65402.49267987435,0.0
base_pre_intercambio,0,6,36,Z4,medicamentos,903.1581705684657,600.0,113.74702995678393,113.74702995678393,1389.4111406116817,1389.4111406116817,0.0
base_pre_intercambio,0,6,36,Z5,agua,20490.133213739897,0.0,958.5888903411018,958.5888903411018,19531.544323398793,19531.544323398793,0.0
base_pre_intercambio,0,6,36,Z5,alimentos,4501.264290862634,0.0,440.3794509395281,440.3794509395281,4060.884839923106,4060.884839923106,0.0
base_pre_intercambio,0,6,36,Z5,medicamentos,16.14745734284306,0.0,19.666751120018855,16.14745734284306,0.0,0.0,3.5192937771757933
base_pre_intercambio,0,7,42,Z1,agua,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,7,42,Z1,alimentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,7,42,Z1,medicamentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,7,42,Z2,agua,45210.94980029888,0.0,2847.5912400538195,2847.5912400538195,42363.358560245055,42363.358560245055,0.0
base_pre_intercambio,0,7,42,Z2,alimentos,10945.575768133092,0.0,722.2864943554728,722.2864943554728,10223.28927377762,10223.28927377762,0.0
base_pre_intercambio,0,7,42,Z2,medicamentos,15.673392661965913,0.0,58.86930818752946,15.673392661965913,0.0,0.0,43.19591552556355
base_pre_intercambio,0,7,42,Z3,agua,27020.190972003526,0.0,1719.8754685632875,1719.8754685632875,25300.315503440237,25300.315503440237,0.0
base_pre_intercambio,0,7,42,Z3,alimentos,5155.2243966197475,0.0,513.7006534502198,513.7006534502198,4641.523743169528,4641.523743169528,0.0
base_pre_intercambio,0,7,42,Z3,medicamentos,8.56853004409706,0.0,24.43357591323006,8.56853004409706,0.0,0.0,15.865045869133002
base_pre_intercambio,0,7,42,Z4,agua,366143.9599901457,0.0,7142.491037985533,7142.491037985533,359001.46895216015,359001.46895216015,0.0
base_pre_intercambio,0,7,42,Z4,alimentos,65402.49267987435,0.0,2218.452261222285,2218.452261222285,63184.04041865206,63184.04041865206,0.0
base_pre_intercambio,0,7,42,Z4,medicamentos,1389.4111406116817,0.0,121.60135725120753,121.60135725120753,1267.8097833604743,1267.8097833604743,0.0
base_pre_intercambio,0,7,42,Z5,agua,19531.544323398793,0.0,1309.3857866746343,1309.3857866746343,18222.15853672416,18222.15853672416,0.0
base_pre_intercambio,0,7,42,Z5,alimentos,4060.884839923106,0.0,404.8522842944807,404.8522842944807,3656.0325556286252,3656.0325556286252,0.0
base_pre_intercambio,0,7,42,Z5,medicamentos,0.0,0.0,23.480210103207632,0.0,0.0,0.0,23.480210103207632
base_pre_intercambio,0,8,48,Z1,agua,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,8,48,Z1,alimentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,8,48,Z1,medicamentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,8,48,Z2,agua,42363.358560245055,0.0,2623.112416143342,2623.112416143342,39740.246144101715,39740.246144101715,0.0
base_pre_intercambio,0,8,48,Z2,alimentos,10223.28927377762,0.0,1110.3342640999197,1110.3342640999197,9112.9550096777,9112.9550096777,0.0
base_pre_intercambio,0,8,48,Z2,medicamentos,0.0,0.0,64.26926277554674,0.0,0.0,0.0,64.26926277554674
base_pre_intercambio,0,8,48,Z3,agua,25300.315503440237,0.0,1944.6949910233059,1944.6949910233059,23355.620512416932,23355.620512416932,0.0
base_pre_intercambio,0,8,48,Z3,alimentos,4641.523743169528,0.0,616.3192803906358,616.3192803906358,4025.204462778892,4025.204462778892,0.0
base_pre_intercambio,0,8,48,Z3,medicamentos,0.0,0.0,29.7278589448586,0.0,0.0,0.0,29.7278589448586
base_pre_intercambio,0,8,48,Z4,agua,359001.46895216015,150000.0,7821.710219225531,7821.710219225531,501179.7587329346,501179.7587329346,0.0
base_pre_intercambio,0,8,48,Z4,alimentos,63184.04041865206,28000.0,2957.6667504238567,2957.6667504238567,88226.3736682282,88226.3736682282,0.0
base_pre_intercambio,0,8,48,Z4,medicamentos,1267.8097833604743,800.0,132.65770844475128,132.65770844475128,1935.152074915723,1935.152074915723,0.0
base_pre_intercambio,0,8,48,Z5,agua,18222.15853672416,0.0,1106.720433094473,1106.720433094473,17115.438103629687,17115.438103629687,0.0
base_pre_intercambio,0,8,48,Z5,alimentos,3656.0325556286252,0.0,456.420377902224,456.420377902224,3199.612177726401,3199.612177726401,0.0
base_pre_intercambio,0,8,48,Z5,medicamentos,0.0,0.0,20.79351507925738,0.0,0.0,0.0,20.79351507925738
base_pre_intercambio,0,9,54,Z1,agua,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,9,54,Z1,alimentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,9,54,Z1,medicamentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,9,54,Z2,agua,39740.246144101715,0.0,3179.440141454035,3179.440141454035,36560.80600264768,36560.80600264768,0.0
